PLAYER_NAME,year,totalPts,totalPf,totalTo,totalBlk,totalStl,totalAst,totalReb,totalDreb,totalOreb,totalFta,totalFtm,totalFg3a,totalFg3m,totalFga,totalFgm,totalGames,totalEfficiency,injury_name,status,count,player_position,team_abbreviation,age,player_height,player_weight
Anthony Davis,2015,1841.0,173.0,143.0,213.0,96.0,163.0,791.0,622.0,169.0,543.0,426.0,71.0,23.0,1391.0,696.0,76.0,152.0,strained right hip,DTD,8,PF,NOP,23.0,208.28,114.75877
Anthony Davis,2016,1855.0,164.0,149.0,135.0,91.0,152.0,718.0,569.0,149.0,585.0,460.0,132.0,41.0,1379.0,677.0,70.0,-170.0,sprained ankle,DTD,6,PF,NOP,24.0,210.82,114.75877
Anthony Davis,2017,2016.0,154.0,170.0,155.0,84.0,166.0,849.0,661.0,188.0,613.0,498.0,134.0,46.0,1396.0,736.0,77.0,188.0,left knee tendinitis,DTD,5,PF,NOP,25.0,208.28,114.75877
Anthony Morrow,2010,937.0,158.0,86.0,14.0,49.0,100.0,240.0,184.0,56.0,129.0,115.0,329.0,144.0,751.0,339.0,72.0,-97.0,strained right hamstring,DNP,11,SG,NJN,25.0,195.58,95.25432
Anthony Morrow,2011,490.0,78.0,32.0,3.0,15.0,41.0,106.0,82.0,24.0,69.0,63.0,173.0,71.0,422.0,178.0,39.0,-78.0,sore/sprained left ankle,DNP,3,SG,NJN,26.0,195.58,95.25432
Anthony Morrow,2013,321.0,52.0,22.0,5.0,17.0,24.0,67.0,57.0,10.0,43.0,39.0,100.0,46.0,258.0,118.0,56.0,-52.0,illness,DNP,2,SG,NOP,28.0,195.58,95.25432
Anthony Morrow,2014,816.0,139.0,55.0,11.0,48.0,79.0,185.0,151.0,34.0,125.0,107.0,272.0,117.0,651.0,296.0,79.0,138.0,sprained MCL in left knee,DTD,2,SG,OKC,29.0,195.58,95.25432
Anthony Randolph,2012,292.0,70.0,49.0,43.0,15.0,23.0,159.0,107.0,52.0,90.0,70.0,3.0,0.0,242.0,111.0,46.0,-64.0,ankle injury,DTD,2,C,DEN,23.0,210.82,102.0582
Anthony Randolph,2013,278.0,83.0,59.0,31.0,37.0,20.0,162.0,123.0,39.0,107.0,77.0,26.0,3.0,216.0,99.0,54.0,-31.0,sprained left ankle,DNP,4,C,DEN,24.0,210.82,102.0582
Anthony Tolliver,2011,334.0,117.0,37.0,21.0,22.0,59.0,234.0,160.0,74.0,97.0,78.0,95.0,36.0,251.0,110.0,51.0,-78.0,wrist injury,DTD,1,PF,MIN,27.0,203.2,108.86208
Anthony Tolliver,2015,599.0,166.0,53.0,25.0,40.0,85.0,323.0,257.0,66.0,88.0,67.0,372.0,134.0,497.0,199.0,91.0,154.0,sprained MCL in right knee,DTD,1,PF,DET,31.0,203.2,108.86208
Anthony Tolliver,2016,383.0,88.0,37.0,15.0,18.0,54.0,220.0,174.0,46.0,56.0,43.0,235.0,88.0,299.0,126.0,69.0,-34.0,sprained right knee,DTD,4,PF,SAC,32.0,203.2,108.86208
Antonio Blakeney,2017,105.0,14.0,9.0,0.0,2.0,10.0,26.0,23.0,3.0,24.0,17.0,38.0,10.0,110.0,39.0,17.0,-86.0,fractured left wrist,out for season,2,G,CHI,21.0,193.04,89.35762
Antonio McDyess,2010,506.0,174.0,87.0,47.0,38.0,101.0,519.0,359.0,160.0,53.0,40.0,1.0,0.0,490.0,233.0,91.0,187.0,bruised lower back,DNP,2,PF,SAS,36.0,205.74,111.13004
Antonius Cleveland,2017,18.0,13.0,2.0,4.0,8.0,2.0,12.0,9.0,3.0,4.0,2.0,1.0,0.0,18.0,8.0,14.0,-26.0,left ankle injury,DTD,2,G,ATL,24.0,198.12,88.45044
Archie Goodwin,2015,315.0,62.0,65.0,10.0,26.0,63.0,100.0,71.0,29.0,119.0,81.0,52.0,14.0,255.0,110.0,53.0,-98.0,sprained left ankle,DTD,1,SG,PHX,21.0,195.58,90.7184
Armon Johnson,2010,126.0,35.0,38.0,1.0,7.0,47.0,44.0,33.0,11.0,34.0,21.0,16.0,7.0,106.0,49.0,33.0,-19.0,right knee inflammation,DTD,1,PG,POR,22.0,190.5,88.45044
Arnett Moultrie,2012,28.0,8.0,7.0,2.0,7.0,1.0,36.0,20.0,16.0,14.0,8.0,0.0,0.0,25.0,10.0,16.0,-29.0,surgery on left ankle,out indefinitely,1,PF,PHI,22.0,208.28,111.13004
Aron Baynes,2013,156.0,66.0,32.0,10.0,2.0,17.0,116.0,77.0,39.0,23.0,16.0,1.0,0.0,143.0,70.0,45.0,6.0,left ankle injury,DNP,5,C,SAS,27.0,208.28,117.93392
Aron Baynes,2014,388.0,167.0,70.0,17.0,17.0,45.0,293.0,191.0,102.0,83.0,71.0,2.0,1.0,298.0,158.0,85.0,58.0,neck spasms,DTD,5,C,SAS,28.0,208.28,117.93392
Aron Baynes,2015,412.0,145.0,65.0,25.0,19.0,41.0,319.0,200.0,119.0,102.0,82.0,4.0,0.0,332.0,165.0,78.0,35.0,surgery to repair fractured nose,did not miss any games,2,C,DET,29.0,208.28,117.93392
Aron Baynes,2016,565.0,187.0,77.0,52.0,26.0,45.0,423.0,287.0,136.0,185.0,151.0,1.0,0.0,407.0,207.0,92.0,55.0,tightness in lower back,DTD,3,C,DET,30.0,208.28,117.93392
Aron Baynes,2018,522.0,211.0,72.0,51.0,19.0,113.0,472.0,312.0,160.0,85.0,69.0,79.0,27.0,459.0,213.0,89.0,98.0,strained right hamstring,DTD,11,C,BOS,32.0,208.28,117.93392
Aron Baynes,2019,497.0,191.0,63.0,40.0,17.0,87.0,309.0,212.0,97.0,76.0,58.0,133.0,49.0,384.0,195.0,62.0,6.0,bruised right hip / right hip flexor injury,DTD,7,C,PHX,33.0,208.28,117.93392
Arron Afflalo,2014,1201.0,167.0,136.0,5.0,31.0,193.0,258.0,224.0,34.0,296.0,238.0,304.0,117.0,973.0,423.0,83.0,-372.0,strained right shoulder,out for season,2,SG,POR,29.0,195.58,97.52228
Arron Afflalo,2015,929.0,161.0,100.0,8.0,35.0,122.0,250.0,227.0,23.0,149.0,126.0,286.0,101.0,805.0,351.0,77.0,0.0,strained left hamstring,DTD,4,SG,NYK,30.0,195.58,95.25432
Arron Afflalo,2017,433.0,99.0,44.0,9.0,20.0,71.0,113.0,107.0,6.0,76.0,66.0,142.0,57.0,358.0,155.0,68.0,-232.0,back spasms,DTD,2,SG,ORL,32.0,195.58,95.25432
Austin Daye,2011,438.0,139.0,56.0,43.0,36.0,66.0,226.0,174.0,52.0,101.0,79.0,136.0,53.0,377.0,153.0,54.0,-64.0,sore right ankle,DNP,1,SF,DET,24.0,210.82,90.7184
Austin Daye,2012,243.0,81.0,43.0,25.0,24.0,43.0,131.0,110.0,21.0,44.0,35.0,81.0,24.0,273.0,92.0,53.0,-67.0,illness,DNP,1,SF,MEM,25.0,210.82,90.7184
Austin Daye,2013,248.0,91.0,31.0,20.0,14.0,38.0,104.0,89.0,15.0,47.0,38.0,100.0,36.0,202.0,87.0,60.0,-75.0,placed on IL,P,5,SF,SAS,26.0,210.82,90.7184
Austin Rivers,2012,270.0,78.0,47.0,8.0,27.0,90.0,89.0,80.0,9.0,85.0,55.0,70.0,21.0,291.0,97.0,36.0,-118.0,sprained left index finger,DNP,3,SG,NOH,20.0,193.04,90.7184
Austin Rivers,2013,306.0,104.0,58.0,5.0,24.0,91.0,76.0,59.0,17.0,112.0,62.0,58.0,18.0,294.0,113.0,60.0,-65.0,illness,DNP,1,SG,NOP,21.0,193.04,90.7184
Austin Rivers,2014,733.0,184.0,104.0,14.0,61.0,252.0,199.0,169.0,30.0,238.0,160.0,140.0,45.0,657.0,264.0,88.0,-16.0,left ankle injury / sore left foot,DTD,1,SG,LAC,22.0,193.04,90.7184
Austin Rivers,2015,698.0,189.0,87.0,19.0,69.0,132.0,176.0,138.0,38.0,138.0,87.0,211.0,63.0,645.0,274.0,94.0,-240.0,sprained right ankle,DTD,5,SG,LAC,23.0,193.04,90.7184
Austin Rivers,2016,817.0,185.0,88.0,9.0,62.0,165.0,160.0,136.0,24.0,149.0,104.0,261.0,97.0,710.0,308.0,82.0,-203.0,concussion,DTD,5,SG,LAC,24.0,193.04,90.7184
Austin Rivers,2018,687.0,170.0,93.0,20.0,57.0,208.0,170.0,146.0,24.0,122.0,71.0,303.0,98.0,626.0,259.0,66.0,-32.0,sore right elbow,DTD,2,SG,HOU,26.0,193.04,90.7184
Austin Rivers,2019,721.0,223.0,61.0,20.0,55.0,165.0,184.0,149.0,35.0,95.0,59.0,381.0,124.0,658.0,269.0,90.0,176.0,flu,DTD,4,SG,HOU,27.0,190.5,90.7184
Avery Bradley,2011,50.0,13.0,11.0,0.0,8.0,8.0,13.0,12.0,1.0,10.0,9.0,6.0,1.0,67.0,20.0,25.0,-63.0,left shoulder injury,out for season,2,PG,BOS,21.0,187.96,81.64656
Avery Bradley,2012,551.0,128.0,84.0,18.0,51.0,94.0,133.0,96.0,37.0,96.0,74.0,76.0,27.0,466.0,225.0,70.0,182.0,surgery on left shoulder,out indefinitely,3,PG,BOS,22.0,187.96,81.64656
Avery Bradley,2013,1015.0,241.0,151.0,28.0,124.0,173.0,282.0,211.0,71.0,108.0,81.0,235.0,82.0,1013.0,426.0,95.0,-105.0,sprained right ankle,out indefinitely,11,PG,BOS,23.0,187.96,81.64656
Avery Bradley,2016,1365.0,200.0,135.0,21.0,118.0,196.0,399.0,324.0,75.0,147.0,111.0,422.0,154.0,1186.0,550.0,85.0,114.0,illness,DTD,8,PG,BOS,26.0,187.96,81.64656
Avery Bradley,2017,1101.0,155.0,136.0,12.0,88.0,145.0,243.0,182.0,61.0,139.0,108.0,361.0,137.0,979.0,428.0,71.0,-21.0,strained adductor in right groin,DTD,6,PG,LAC,27.0,187.96,81.64656
Avery Bradley,2019,573.0,137.0,75.0,5.0,42.0,118.0,151.0,114.0,37.0,49.0,41.0,214.0,74.0,537.0,229.0,56.0,-16.0,right leg injury,DTD,2,PG,LAL,29.0,190.5,81.64656
Bam Adebayo,2017,223.0,70.0,29.0,19.0,21.0,29.0,146.0,98.0,48.0,86.0,59.0,2.0,0.0,148.0,82.0,33.0,-94.0,sprained right ankle,DTD,2,C-F,MIA,20.0,208.28,115.66596
Ben Gordon,2011,602.0,106.0,85.0,12.0,25.0,111.0,118.0,90.0,28.0,107.0,90.0,182.0,72.0,513.0,220.0,54.0,-142.0,sore left shoulder,DNP,12,SG,DET,29.0,190.5,90.7184
Ben Gordon,2012,1015.0,171.0,160.0,20.0,52.0,186.0,170.0,149.0,21.0,195.0,169.0,264.0,112.0,840.0,367.0,81.0,-338.0,sore right knee,DNP,3,SG,CHA,30.0,190.5,90.7184
Ben Gordon,2013,648.0,113.0,114.0,10.0,37.0,108.0,119.0,106.0,13.0,110.0,90.0,226.0,84.0,609.0,237.0,70.0,-255.0,right knee injury,DNP,3,SG,CHA,31.0,190.5,90.7184
Ben McLemore,2015,892.0,204.0,127.0,15.0,92.0,136.0,213.0,177.0,36.0,171.0,136.0,336.0,116.0,761.0,320.0,88.0,-104.0,sore/sprained right wrist,DTD,3,SG,SAC,23.0,195.58,88.45044
Ben McLemore,2019,417.0,85.0,37.0,9.0,29.0,35.0,95.0,80.0,15.0,51.0,40.0,275.0,101.0,330.0,138.0,45.0,190.0,gastroenteritis,DTD,1,SG,HOU,27.0,190.5,88.45044
Ben Simmons,2017,639.0,110.0,149.0,35.0,73.0,290.0,332.0,265.0,67.0,191.0,101.0,10.0,0.0,532.0,269.0,40.0,14.0,left elbow injury,DTD,1,G-F,PHI,21.0,208.28,104.32616
Ben Simmons,2019,1438.0,280.0,318.0,68.0,156.0,695.0,704.0,528.0,176.0,439.0,264.0,11.0,2.0,1042.0,586.0,91.0,231.0,right shoulder injury,DTD,7,G-F,PHI,23.0,208.28,108.86208
Ben Uzoh,2010,43.0,12.0,5.0,1.0,4.0,16.0,23.0,15.0,8.0,15.0,10.0,4.0,1.0,44.0,16.0,18.0,2.0,sore left knee,DNP,1,PG,NJN,23.0,190.5,92.98636
Beno Udrih,2010,1056.0,189.0,137.0,10.0,96.0,395.0,248.0,205.0,43.0,191.0,161.0,198.0,65.0,858.0,415.0,82.0,-392.0,flu,DNP,3,PG,SAC,28.0,190.5,92.98636
Beno Udrih,2011,729.0,111.0,101.0,6.0,67.0,270.0,178.0,151.0,27.0,153.0,130.0,111.0,41.0,558.0,279.0,55.0,-91.0,sprained/bruised left shoulder,DNP,6,PG,MIL,29.0,190.5,92.07918
Beno Udrih,2013,614.0,125.0,134.0,3.0,49.0,352.0,160.0,126.0,34.0,115.0,94.0,127.0,48.0,540.0,236.0,79.0,-274.0,left knee injury,DNP,4,PG,MEM,31.0,190.5,95.25432
Beno Udrih,2014,361.0,61.0,64.0,5.0,30.0,164.0,84.0,74.0,10.0,68.0,55.0,72.0,20.0,305.0,143.0,60.0,-19.0,flu,DTD,4,PG,MEM,32.0,190.5,92.98636
Beno Udrih,2015,594.0,98.0,91.0,7.0,43.0,206.0,154.0,129.0,25.0,99.0,87.0,97.0,31.0,522.0,238.0,88.0,-31.0,strained neck,DTD,4,PG,MEM,33.0,190.5,92.98636
Beno Udrih,2016,265.0,44.0,48.0,0.0,16.0,142.0,79.0,70.0,9.0,35.0,32.0,47.0,17.0,244.0,108.0,46.0,6.0,ankle injury,DTD,3,PG,DET,34.0,190.5,92.98636
Bernard James,2014,17.0,21.0,11.0,10.0,4.0,4.0,34.0,22.0,12.0,7.0,1.0,0.0,0.0,17.0,8.0,23.0,6.0,illness,out for season,1,C,DAL,30.0,208.28,106.59412
Bismack Biyombo,2012,495.0,227.0,109.0,167.0,36.0,38.0,595.0,398.0,197.0,217.0,107.0,0.0,0.0,425.0,194.0,97.0,-543.0,left leg injury,DTD,1,C,CHA,20.0,205.74,111.13004
Bismack Biyombo,2013,398.0,187.0,81.0,145.0,22.0,29.0,641.0,443.0,198.0,152.0,84.0,0.0,0.0,323.0,157.0,87.0,-342.0,sprained right ankle,DNP,2,C,CHA,21.0,205.74,111.13004
Bismack Biyombo,2014,246.0,146.0,49.0,99.0,9.0,15.0,380.0,248.0,132.0,124.0,62.0,0.0,0.0,167.0,92.0,85.0,34.0,bone bruise in right knee,DTD,2,C,CHA,22.0,205.74,111.13004
Blake Griffin,2011,1263.0,167.0,141.0,24.0,45.0,221.0,619.0,462.0,157.0,467.0,316.0,18.0,3.0,945.0,472.0,54.0,-84.0,torn meniscus in left knee,out indefinitely,2,PF,LAC,23.0,208.28,113.85159
Blake Griffin,2012,2161.0,354.0,243.0,80.0,125.0,350.0,1091.0,789.0,302.0,707.0,389.0,29.0,4.0,1630.0,884.0,112.0,531.0,strained right hamstring,DNP,3,PF,LAC,24.0,208.28,113.85159
Blake Griffin,2013,1766.0,300.0,246.0,62.0,92.0,335.0,802.0,586.0,216.0,557.0,385.0,34.0,9.0,1314.0,686.0,94.0,279.0,back spasms,DNP,1,PF,LAC,25.0,208.28,113.85159
Blake Griffin,2014,2430.0,330.0,256.0,61.0,111.0,433.0,804.0,580.0,224.0,807.0,577.0,55.0,15.0,1797.0,919.0,100.0,664.0,right elbow injury,out indefinitely,3,PF,LAC,26.0,208.28,113.85159
Blake Griffin,2016,744.0,101.0,94.0,15.0,42.0,173.0,327.0,259.0,68.0,243.0,181.0,34.0,9.0,588.0,277.0,40.0,316.0,rest,DTD,8,PF,LAC,28.0,208.28,113.85159
Blake Griffin,2017,1391.0,153.0,164.0,20.0,59.0,306.0,463.0,372.0,91.0,421.0,330.0,239.0,89.0,1021.0,486.0,63.0,239.0,sprained MCL in left knee,out indefinitely,4,PF,DET,29.0,208.28,113.85159
Blake Griffin,2018,1621.0,184.0,233.0,26.0,43.0,407.0,564.0,474.0,90.0,455.0,343.0,417.0,148.0,1237.0,565.0,73.0,7.0,sore left knee,DTD,3,PF,DET,30.0,208.28,113.398
Blake Griffin,2019,1375.0,146.0,180.0,19.0,39.0,311.0,380.0,299.0,81.0,400.0,307.0,449.0,150.0,1061.0,459.0,64.0,26.0,left hamstring injury,out indefinitely,8,PF,DET,31.0,205.74,113.398
Boban Marjanovic,2015,109.0,24.0,23.0,15.0,7.0,5.0,72.0,45.0,27.0,37.0,29.0,0.0,0.0,69.0,40.0,23.0,41.0,placed on IL,P,1,C,SAS,27.0,220.98,131.54169
Boban Marjanovic,2018,418.0,82.0,60.0,32.0,16.0,36.0,267.0,174.0,93.0,162.0,128.0,2.0,0.0,247.0,145.0,58.0,84.0,right knee injury,DTD,2,C,PHI,30.0,220.98,131.54169
Bobby Portis,2015,162.0,35.0,25.0,7.0,9.0,15.0,106.0,71.0,35.0,25.0,18.0,18.0,8.0,145.0,68.0,17.0,7.0,swollen eye,DTD,1,PF,CHI,21.0,210.82,104.32616
Bobby Portis,2017,778.0,112.0,74.0,19.0,30.0,79.0,479.0,370.0,109.0,108.0,83.0,189.0,65.0,650.0,315.0,80.0,-73.0,right arm injury,DTD,1,PF,CHI,23.0,210.82,112.490814
Bobby Portis,2018,822.0,136.0,91.0,25.0,49.0,97.0,418.0,295.0,123.0,128.0,93.0,193.0,65.0,712.0,332.0,60.0,-109.0,sprained MCL in right knee,out indefinitely,3,PF,WAS,24.0,210.82,113.398
Bogdan Bogdanovic,2017,366.0,67.0,61.0,10.0,34.0,92.0,88.0,77.0,11.0,48.0,37.0,131.0,49.0,300.0,140.0,37.0,-189.0,sprained right ankle,DTD,3,G,SAC,25.0,198.12,92.98636
Bogdan Bogdanovic,2018,951.0,160.0,106.0,10.0,55.0,262.0,221.0,188.0,33.0,142.0,119.0,343.0,134.0,801.0,349.0,69.0,-158.0,left knee injury,out indefinitely,2,G,SAC,26.0,198.12,92.98636
Bogdan Bogdanovic,2019,1084.0,161.0,150.0,20.0,90.0,301.0,263.0,225.0,38.0,161.0,125.0,454.0,171.0,952.0,394.0,79.0,-98.0,left hamstring injury,DTD,4,G,SAC,27.0,198.12,99.79024
Bojan Bogdanovic,2014,269.0,50.0,36.0,8.0,17.0,30.0,88.0,67.0,21.0,42.0,33.0,124.0,38.0,246.0,99.0,36.0,-63.0,sprained left ankle,DTD,1,SF,BKN,26.0,203.2,97.97587
Bojan Bogdanovic,2015,873.0,121.0,107.0,8.0,41.0,96.0,284.0,233.0,51.0,126.0,98.0,317.0,113.0,723.0,331.0,88.0,-303.0,rest,DTD,1,SF,BKN,27.0,203.2,97.97587
Bojan Bogdanovic,2018,1341.0,153.0,141.0,6.0,70.0,144.0,330.0,290.0,40.0,268.0,228.0,425.0,179.0,973.0,467.0,90.0,308.0,sore left hand,DTD,1,SF,IND,30.0,203.2,97.97587
Boris Diaw,2014,949.0,216.0,174.0,36.0,63.0,346.0,499.0,386.0,113.0,157.0,113.0,201.0,80.0,773.0,378.0,109.0,303.0,illness,DTD,1,PF,SAS,33.0,203.2,113.398
Boris Diaw,2016,447.0,108.0,105.0,17.0,24.0,186.0,213.0,165.0,48.0,65.0,51.0,77.0,26.0,376.0,185.0,81.0,201.0,bruised right leg,DTD,3,PF,UTA,35.0,203.2,113.398
Brad Miller,2010,794.0,209.0,109.0,33.0,50.0,183.0,412.0,329.0,83.0,215.0,180.0,170.0,56.0,614.0,279.0,91.0,39.0,sore right knee,DNP,3,C,HOU,35.0,213.36,118.38751
Brad Miller,2011,142.0,38.0,26.0,10.0,10.0,67.0,104.0,85.0,19.0,39.0,31.0,52.0,17.0,123.0,47.0,29.0,11.0,surgery on left knee,out indefinitely,2,C,MIN,36.0,213.36,118.38751
Brad Wanamaker,2018,44.0,10.0,14.0,0.0,6.0,22.0,23.0,23.0,0.0,8.0,6.0,15.0,4.0,48.0,17.0,17.0,-14.0,illness,DTD,1,G,BOS,29.0,193.04,95.25432
Bradley Beal,2012,405.0,71.0,53.0,12.0,33.0,85.0,118.0,93.0,25.0,103.0,89.0,133.0,36.0,390.0,140.0,34.0,-183.0,back injury,DNP,14,SG,WAS,20.0,195.58,93.89355
Bradley Beal,2014,1471.0,210.0,162.0,27.0,109.0,307.0,337.0,262.0,75.0,261.0,207.0,388.0,154.0,1318.0,555.0,90.0,190.0,surgery on left wrist to repair fracture,out indefinitely,4,SG,WAS,22.0,195.58,93.89355
Bradley Beal,2015,1265.0,149.0,166.0,26.0,78.0,241.0,313.0,243.0,70.0,228.0,177.0,346.0,132.0,1104.0,478.0,73.0,46.0,sore left shoulder,DTD,9,SG,WAS,23.0,195.58,93.89355
Bradley Beal,2016,1325.0,144.0,114.0,13.0,67.0,230.0,196.0,151.0,45.0,273.0,215.0,394.0,156.0,1050.0,477.0,72.0,213.0,right hamstring injury,DTD,5,SG,WAS,24.0,195.58,93.89355
Brandan Wright,2010,104.0,31.0,17.0,14.0,5.0,5.0,52.0,34.0,18.0,27.0,18.0,0.0,0.0,77.0,43.0,16.0,-9.0,stomach virus,DTD,8,PF,NJN,23.0,208.28,95.25432
Brandan Wright,2011,109.0,21.0,9.0,10.0,12.0,10.0,72.0,49.0,23.0,23.0,15.0,0.0,0.0,89.0,47.0,30.0,-49.0,concussion,DNP,2,PF,DAL,24.0,208.28,95.25432
Brandan Wright,2012,576.0,93.0,41.0,100.0,34.0,33.0,273.0,178.0,95.0,135.0,88.0,1.0,0.0,397.0,244.0,81.0,-31.0,sprained right ankle,DNP,2,PF,DAL,25.0,208.28,95.25432
Brandan Wright,2013,445.0,68.0,24.0,61.0,21.0,25.0,216.0,146.0,70.0,82.0,51.0,3.0,0.0,325.0,197.0,48.0,152.0,fractured left shoulder,surgery,3,PF,DAL,26.0,208.28,95.25432
Brandan Wright,2015,359.0,73.0,26.0,64.0,35.0,35.0,247.0,162.0,85.0,86.0,55.0,3.0,0.0,263.0,152.0,54.0,-110.0,sore right knee,DTD,7,PF,MEM,28.0,208.28,95.25432
Brandan Wright,2016,52.0,13.0,7.0,8.0,6.0,3.0,25.0,16.0,9.0,10.0,6.0,0.0,0.0,33.0,23.0,7.0,-16.0,sore ankle,DTD,5,PF,MEM,29.0,208.28,95.25432
Brandan Wright,2017,344.0,71.0,20.0,47.0,23.0,25.0,174.0,112.0,62.0,70.0,46.0,2.0,0.0,253.0,149.0,56.0,49.0,right groin injury,DTD,8,PF,MEM,30.0,208.28,106.59412
Brandon Bass,2010,600.0,112.0,79.0,36.0,15.0,47.0,300.0,187.0,113.0,153.0,130.0,2.0,0.0,454.0,235.0,76.0,189.0,sprained left ankle,DNP,6,PF,ORL,26.0,203.2,113.398
Brandon Bass,2011,613.0,118.0,62.0,49.0,26.0,30.0,302.0,213.0,89.0,170.0,137.0,0.0,0.0,473.0,238.0,55.0,-23.0,sore left knee,DNP,2,PF,BOS,27.0,203.2,113.398
Brandon Bass,2015,822.0,156.0,86.0,49.0,43.0,119.0,433.0,274.0,159.0,200.0,157.0,29.0,9.0,639.0,328.0,90.0,-282.0,corneal abrasion in right eye,DTD,3,PF,LAL,31.0,203.2,113.398
Brandon Davies,2013,79.0,55.0,22.0,4.0,15.0,19.0,68.0,46.0,22.0,26.0,18.0,8.0,3.0,75.0,29.0,32.0,-59.0,finger injury,DTD,8,PF,PHI,22.0,208.28,108.86208
Brandon Ingram,2018,918.0,142.0,136.0,39.0,38.0,189.0,272.0,228.0,44.0,277.0,187.0,111.0,41.0,707.0,345.0,57.0,118.0,sprained left ankle,DTD,4,SF,LAL,21.0,205.74,86.18248
Brandon Ingram,2019,1364.0,179.0,166.0,37.0,44.0,220.0,389.0,338.0,51.0,352.0,280.0,227.0,90.0,998.0,497.0,61.0,-223.0,sore right knee,DTD,4,SF,NOP,22.0,200.66,86.18248
Brandon Jennings,2013,1482.0,172.0,248.0,11.0,120.0,624.0,249.0,192.0,57.0,341.0,271.0,492.0,181.0,1312.0,515.0,86.0,-334.0,impacted wisdom tooth,out indefinitely,2,PG,DET,24.0,185.42,76.65705
Brandon Jennings,2014,1113.0,153.0,181.0,9.0,87.0,575.0,235.0,185.0,50.0,280.0,218.0,445.0,147.0,1039.0,374.0,83.0,-130.0,hyperextended left thumb,DTD,4,PG,DET,25.0,185.42,76.65705
Brandon Knight,2012,1337.0,239.0,284.0,14.0,66.0,427.0,359.0,300.0,59.0,283.0,215.0,424.0,166.0,1167.0,478.0,103.0,-264.0,hyperextended right knee  / sprained right ankle,P,7,PG,DET,21.0,190.5,85.72889
Brandon Knight,2013,931.0,126.0,174.0,8.0,67.0,268.0,240.0,193.0,47.0,203.0,153.0,284.0,92.0,843.0,343.0,70.0,-199.0,strained right hamstring,DNP,6,PG,MIL,22.0,190.5,85.72889
Brandon Knight,2014,1567.0,177.0,255.0,20.0,95.0,441.0,317.0,268.0,49.0,383.0,318.0,418.0,147.0,1273.0,551.0,86.0,-497.0,sore right quadriceps,DTD,6,PG,PHX,23.0,190.5,85.72889
Brandon Knight,2015,1217.0,138.0,212.0,17.0,107.0,366.0,245.0,206.0,39.0,223.0,186.0,413.0,147.0,1080.0,442.0,71.0,-36.0,food poisoning,DTD,6,PG,PHX,24.0,190.5,85.72889
Brandon Knight,2016,837.0,117.0,136.0,12.0,37.0,187.0,176.0,145.0,31.0,194.0,165.0,239.0,84.0,735.0,294.0,56.0,-409.0,left knee tendinitis,DTD,6,PG,PHX,25.0,190.5,88.45044
Brandon Roy,2010,1119.0,119.0,100.0,22.0,60.0,234.0,215.0,162.0,53.0,361.0,290.0,181.0,57.0,884.0,386.0,64.0,173.0,sore left knee,DNP,13,SG,POR,26.0,198.12,95.70791
Brandon Roy,2012,80.0,11.0,15.0,1.0,9.0,37.0,26.0,21.0,5.0,30.0,22.0,17.0,2.0,73.0,28.0,11.0,6.0,sore right knee,DNP,6,SG,MIN,28.0,198.12,95.70791
Brandon Rush,2012,661.0,70.0,75.0,56.0,36.0,91.0,258.0,224.0,34.0,80.0,64.0,233.0,103.0,487.0,247.0,70.0,-53.0,torn ACL in left knee,out for season,2,SG,GSW,27.0,198.12,95.25432
Brandon Rush,2013,19.0,10.0,10.0,4.0,1.0,10.0,15.0,12.0,3.0,1.0,1.0,9.0,4.0,25.0,7.0,13.0,-40.0,recovering from surgery on left knee to repair torn ACL,DNP,4,SG,UTA,28.0,198.12,105.686935
Brandon Rush,2015,174.0,48.0,27.0,13.0,16.0,27.0,112.0,95.0,17.0,29.0,17.0,95.0,35.0,170.0,61.0,51.0,-125.0,tightness in right hamstring,DTD,2,SG,GSW,30.0,198.12,99.79024
Brandon Rush,2016,280.0,60.0,30.0,25.0,23.0,56.0,165.0,152.0,13.0,24.0,16.0,141.0,58.0,244.0,103.0,80.0,9.0,sprained right big toe,DTD,4,SG,MIN,31.0,198.12,102.0582
Brendan Haywood,2011,286.0,141.0,48.0,66.0,15.0,20.0,332.0,206.0,126.0,179.0,72.0,1.0,0.0,195.0,107.0,67.0,37.0,tightness in lower back,DNP,9,C,DAL,32.0,213.36,119.29469
Brendan Haywood,2012,447.0,198.0,79.0,80.0,32.0,35.0,506.0,285.0,221.0,134.0,65.0,0.0,0.0,379.0,191.0,90.0,-59.0,sore left ankle,DNP,4,C,CHA,33.0,213.36,119.29469
Brendan Haywood,2014,29.0,15.0,7.0,9.0,2.0,1.0,25.0,18.0,7.0,5.0,3.0,0.0,0.0,25.0,13.0,11.0,-10.0,left knee injury,DTD,1,C,CLE,35.0,213.36,119.29469
Brian Roberts,2012,288.0,53.0,43.0,2.0,20.0,105.0,48.0,38.0,10.0,48.0,41.0,76.0,29.0,268.0,109.0,38.0,-39.0,sprained left ankle,DNP,1,PG,NOH,27.0,185.42,81.64656
Brian Roberts,2013,540.0,127.0,67.0,3.0,39.0,220.0,112.0,97.0,15.0,80.0,76.0,161.0,64.0,481.0,200.0,78.0,-114.0,bone bruise in left knee,DNP,4,PG,NOP,28.0,185.42,78.47141
